num__temperature,num__humidite,num__co2,num__occupation,num__consommation_kwh,cat__type_batiment_Bureau,cat__type_batiment_Centre commercial,cat__type_batiment_Entrepôt,cat__type_batiment_Hôpital,cat__type_batiment_Université,cat__type_batiment_École,cat__zone_A,cat__zone_B,cat__zone_C,cat__zone_D,cat__mode_climatisation_Boost,cat__mode_climatisation_Eco,cat__mode_climatisation_Normal,cat__etat_systeme_Alerte,cat__etat_systeme_Normal,cat__etat_systeme_Panne,cat__jour_semaine_Dimanche,cat__jour_semaine_Jeudi,cat__jour_semaine_Lundi,cat__jour_semaine_Mardi,cat__jour_semaine_Mercredi,cat__jour_semaine_Samedi,cat__jour_semaine_Vendredi,alerte
0.8657951036628475,0.49781151905160004,0.07165110407685386,-0.8397213633282018,0.0741769911550257,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.06069236062872546,-0.7272327384473513,-0.08018271889125227,1.7776982033589974,1.2984478421097903,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.6114441056729114,1.317323884412967,-0.1253713566793791,-0.8397213633282018,-1.0375399267280907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.7728986333127563,0.4133257081896034,-0.2988957257857861,-0.1444692909269145,0.25189372758394313,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.8348296135461502,-0.0006547650341799985,-0.6242539178602993,-0.06267492946793952,0.9430143692519554,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.4231739257633924,-0.11893490024097517,-0.47603518591524324,0.06001661272052293,0.1887055546314394,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.9611688132222753,0.4133257081896034,0.3030169295520632,-1.8621508815653889,-1.2211805543713057,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.06316959983806204,-1.614333752498316,0.644643031230302,1.491417938252585,0.6152257220608411,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.5586174417052142,-0.23721503544777034,0.4783488441699953,0.06001661272052293,1.2490820819906465,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.15358883097881665,-0.8455128736541464,-0.5591822794453966,0.5916799622038602,0.17488314179807937,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.3703472617956953,1.5538841548265587,-0.09554685573921538,0.7143715043923227,0.46317918089387866,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.06316959983806204,0.8526519246719856,-0.17236753997903098,0.9188574080397601,0.6981601990610029,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0515880443630288,1.3849125331025653,0.48557902621609556,1.1233433116871976,0.8818008267042172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.09413508995475947,-0.2034207111029718,0.2307151090910603,0.26450251636796035,-0.6860557146797878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.40131275191239274,-0.3808409139131649,6.981897594637208,0.1418109741794979,0.2973102268935556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.2464853013289078,1.4947440872231608,-0.7941631959436561,-0.8397213633282018,-0.6248421721320491,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-2.168822927773457,0.7597175327237897,-0.2627448155552846,0.019119431991035447,-1.527248267109997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.2373809850632111,-1.0144844953781396,0.6102996665113256,-0.8397213633282018,-0.010732116249901178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.5586174417052142,0.3541856405862061,0.1096095598188804,0.1827081549089854,-0.23781461279796234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.580478615556215,0.18521401886221284,-0.34769945459696305,0.7961658658512977,0.48687474575106743,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.3393817716789979,-0.0006547650341799985,-0.09554685573921538,-1.1260016284346142,-0.9269606240612089,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.09165785074542289,0.3541856405862061,0.25963583727546147,0.1827081549089854,-0.29310426413140356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.12510058007145688,0.08383104582781664,-0.6567897370677506,1.6141094804410474,0.891673978728046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.775375872522093,-0.6849898330163529,0.41327720575509264,-1.8621508815653889,-2.1926987135160543,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.2683464751799074,-0.12738348132717495,-0.41096354750034064,0.1418109741794979,0.5579614403226343,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.8038641234294527,0.801960438154788,-0.3043183623203613,0.10091379345001042,0.43553435522715805,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.30841628156230155,-0.3639437517407653,-0.8013933779897564,0.10091379345001042,-0.05812324596427927,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.2191723525318188,0.32883989732760677,-0.01691862598787471,-0.185366471656402,1.9717968101349113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.0012386196046682931,1.2074923302923717,0.31928483915578887,1.24603485387566,0.7317289159420205,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.15358883097881665,-0.33014942739596675,0.4331602063818685,1.0006517694987351,0.25979224920300625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.6824794021720018,0.4133257081896034,0.21986983602190985,-0.5125439174923019,-1.3870495083716285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.9302033231055779,-0.19497213001677202,-0.6134086447911488,-0.9624129055166643,-0.7531931484418228,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.7109676530793626,-0.49067246803376025,0.04634546691550285,-1.4122818935410266,-1.4976288110385105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.4657209713551231,0.9962778031373801,7.162652145789715,-0.5125439174923019,-0.47279563096508664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.9586915740129376,-0.33859800848216653,-0.16875244895598085,0.5916799622038602,0.37629544308418555,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.5251747123791802,-0.0006547650341799985,-0.495918186542019,0.9597545887692476,1.294498581300259,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.8566907873971508,-0.4146352382579634,-0.2808202706705354,-1.6576649779179515,0.5658599619416974,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.18703156030485066,-0.5920554410681564,-0.991185656699889,-1.8621508815653889,-1.051362339561451,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.2464853013289078,-0.07669199480997685,-0.7200538299711281,-0.22626365238588947,0.7080333510848317,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.9896570641296351,0.3541856405862061,-0.5103785506342197,0.3871940585564228,0.016912709416819424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.2088927341558513,0.07538246474161686,0.19998683539513404,-0.26716083311537697,-0.808482799775264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-1.177927244039154,-0.44842956260276196,-0.034994081103125435,1.1642404924166851,0.3328535741793393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.587105692612574,-1.8339968607395072,0.10418692328430518,-0.7988241825987142,-0.2358399823931967,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.09165785074542289,0.9793806409649806,0.26144338278698653,0.5098856007448853,-0.3503685458696104,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.7109676530793626,0.050036721483018104,-0.34227681806238786,0.019119431991035447,-0.008757485845135542,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8657951036628475,0.5738487488273969,-0.11271853809870358,-0.10357211019742701,-0.11538752770248611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.1159962638057601,-0.16962638675817326,0.01200210219652646,-0.5534410982217893,-1.9873371514204163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.2799280306549418,0.01624239713821957,-0.6784802832060515,-0.7579270018692268,-0.32469835060765545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.09165785074542289,0.43022287036200296,-0.025956353545500074,-0.22626365238588947,-0.5636286295843109,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.8682723428721841,0.20211118103461181,0.10237937777278011,-0.5125439174923019,-0.02455452908326176,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.03220410972136572,1.1399036816027746,-0.1651373579329307,-0.4716467367628144,-0.47279563096508664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.15606607018815322,0.2612512486380097,-0.01691862598787471,0.26450251636796035,-0.431328392465006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.1226233408621192,-0.0006547650341799985,-0.0440318086607508,-1.1260016284346142,-0.02455452908326176,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.0540652835723665,0.03313955931061854,0.3915866596167918,0.8370630465807851,-0.034427681107090505,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.09413508995475947,0.8357547624995872,-0.2844353616935855,2.145772829924385,1.1325788881094678,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.9611688132222753,0.4217742892758032,0.03007755731177719,0.06001661272052293,-0.3108759377742954,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.9186217676305446,-0.9215501034299433,-0.5483370063762462,1.1233433116871976,3.028224076684587,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.9611688132222753,-0.16962638675817326,0.3030169295520632,0.019119431991035447,-1.264622423276152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.1226233408621192,-0.009103346120379783,-0.23563163288240854,-1.8621508815653889,-1.78592485013431,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.09413508995475947,-1.0905217251539365,-0.5356841877955707,0.019119431991035447,1.545276642705509,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.4966864614718205,1.4187068574473634,0.4584658435432195,-0.4716467367628144,-1.2310537063951346,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.7444103824053966,0.1007282080002162,-0.3260089084586622,0.4689884200153978,-0.484643413393681,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.3108935207716382,-0.17807496784437307,-0.2446693604400339,-0.06267492946793952,-0.5695525207986084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.40131275191239274,0.6245402353445956,-0.16332981242140562,-1.8621508815653889,-0.7887364957276065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.7043405760230026,-0.11893490024097517,-0.09464308298345285,0.7961658658512977,1.110857953657044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.21799705042154696,1.8157901684987476,-0.30070327129731117,0.22360533563847287,0.8245365449660105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.4942092222624828,-0.9384472656023428,-0.20671090469800737,1.0415489502282227,0.5204434626320855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.03220410972136572,-2.9999010506350605,-0.5356841877955707,0.26450251636796035,0.2499190971791775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.8591680266064874,-0.4146352382579634,0.13853028800328157,1.2051376731461725,-0.17265180944069294,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.30841628156230155,-0.0006547650341799985,-0.14163926628310475,0.4689884200153978,1.0812384975855578,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.3393817716789979,-0.14428064349957453,-0.19586563162885692,0.7961658658512977,1.2490820819906465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.7043405760230026,0.2612512486380097,-0.8357367427087328,1.1642404924166851,0.46712844170340995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.4851049059967874,0.666783140775594,-0.1434468117946298,0.8370630465807851,2.0902746344208563,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.4632437321457865,0.15141969451741372,0.12587746942260605,0.5098856007448853,0.5303166146559143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.03220410972136572,0.29504557298280826,0.5868015748614996,0.019119431991035447,0.12551738167893564,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.8348296135461502,-1.1665589549297333,-0.06933744582210183,-0.8806185440576892,-0.603121237679626,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.1044147083307267,-2.028314225722099,-1.0779478412530925,2.759230540866697,2.9433149692796596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.8876562775138472,2.745134087980711,0.6102996665113256,1.0415489502282227,1.7111455967058324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.2464853013289078,-0.5498125356371582,0.2505981097178361,0.3871940585564228,0.3170565309412131,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.2799280306549418,-1.5298479416363193,0.7494806708987563,0.6325771429333478,0.44935676806051805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.2799280306549418,-1.2088018603607318,0.23252265460258537,-0.6761326404102518,0.2420205755601144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
